invoice_no,customer_id,product_id,quantity,transaction_date,total_amount
INV00037477,CUST00004,PROD00050,9,2022-12-28,4288.23
INV00037478,CUST04662,PROD00058,3,2024-05-10,759.75
INV00037479,CUST00324,PROD00104,9,2022-12-12,955.8
INV00037480,CUST03895,PROD00086,4,2023-03-15,1472.32
INV00037481,CUST01858,PROD00030,5,2024-10-26,983.4
INV00037482,CUST00357,PROD00132,10,2022-09-16,60.0
INV00037483,CUST00444,PROD00020,5,2022-10-23,1671.25
INV00037484,CUST03308,PROD00169,7,2024-12-14,2463.51
INV00037485,CUST02660,PROD00076,2,2024-12-13,254.66
INV00037486,CUST04831,PROD00125,10,2024-02-22,1897.6
INV00037487,CUST01792,PROD00134,2,2023-12-01,125.9
INV00037488,CUST03477,PROD00045,7,2024-04-12,1105.09
INV00037489,CUST00933,PROD00085,2,2022-09-07,787.02
INV00037490,CUST01161,PROD00183,3,2024-10-16,901.68
INV00037491,CUST02867,PROD00027,6,2022-06-07,956.58
INV00037492,CUST03070,PROD00141,6,2024-07-05,1886.88
INV00037493,CUST04178,PROD00126,4,2024-07-08,1136.04
INV00037494,CUST01835,PROD00092,3,2024-10-13,498.0
INV00037495,CUST04304,PROD00002,7,2023-09-18,1975.75
INV00037496,CUST03007,PROD00181,6,2024-10-10,1291.56
INV00037497,CUST01254,PROD00030,10,2024-05-29,1966.8
INV00037498,CUST03859,PROD00054,9,2024-11-13,3061.71
INV00037499,CUST02194,PROD00032,2,2023-01-21,25.9
INV00037500,CUST04752,PROD00113,3,2023-09-07,228.75
INV00037501,CUST00448,PROD00111,9,2024-09-08,2493.54
INV00037502,CUST04070,PROD00192,2,2022-08-04,403.48
INV00037503,CUST04284,PROD00024,9,2024-11-03,3034.53
INV00037504,CUST04404,PROD00151,4,2024-03-20,1242.16
INV00037505,CUST00323,PROD00192,9,2022-03-01,1815.66
INV00037506,CUST00618,PROD00078,4,2024-05-02,186.16
INV00037507,CUST03270,PROD00096,9,2023-05-23,2050.29
INV00037508,CUST04952,PROD00096,8,2022-05-16,1822.48
INV00037509,CUST01191,PROD00078,7,2023-09-23,325.78
INV00037510,CUST01755,PROD00064,10,2024-05-20,3158.6
INV00037511,CUST01663,PROD00111,4,2023-08-26,1108.24
INV00037512,CUST01922,PROD00080,4,2023-02-23,1361.52
INV00037513,CUST04587,PROD00090,5,2024-09-06,1512.75
INV00037514,CUST01609,PROD00144,4,2024-01-02,1262.44
INV00037515,CUST04538,PROD00068,5,2024-08-04,74.0
INV00037516,CUST04561,PROD00039,4,2024-07-31,1126.8
INV00037517,CUST02963,PROD00112,6,2024-10-11,2078.64
INV00037518,CUST03422,PROD00042,5,2023-07-22,1347.35
INV00037519,CUST01736,PROD00071,1,2022-04-17,208.77
INV00037520,CUST00047,PROD00100,3,2024-04-01,1468.74
INV00037521,CUST02497,PROD00165,1,2024-06-02,498.15
INV00037522,CUST02666,PROD00154,3,2022-07-01,1002.51
INV00037523,CUST02807,PROD00186,9,2024-09-11,1528.65
INV00037524,CUST00636,PROD00013,1,2023-07-18,66.94
INV00037525,CUST03326,PROD00034,6,2024-02-27,399.42
INV00037526,CUST01531,PROD00072,1,2023-09-10,467.82
INV00037527,CUST00015,PROD00125,10,2024-10-13,1897.6
INV00037528,CUST00836,PROD00041,6,2022-07-07,2127.42
INV00037529,CUST01646,PROD00074,2,2022-10-29,879.2
INV00037530,CUST02727,PROD00020,10,2024-05-26,3342.5
INV00037531,CUST03463,PROD00048,5,2024-10-08,2404.75
INV00037532,CUST02430,PROD00104,7,2022-12-04,743.4
INV00037533,CUST01159,PROD00128,5,2023-10-25,1688.35
INV00037534,CUST04548,PROD00072,6,2022-12-07,2806.92
INV00037535,CUST00004,PROD00193,10,2024-06-15,2592.4
INV00037536,CUST00960,PROD00045,7,2024-10-15,1105.09
INV00037537,CUST00837,PROD00161,2,2022-09-03,862.7
INV00037538,CUST00125,PROD00141,9,2023-10-24,2830.32
INV00037539,CUST00237,PROD00198,8,2024-06-08,1732.88
INV00037540,CUST04841,PROD00056,3,2024-09-17,485.07
INV00037541,CUST04325,PROD00151,4,2023-01-16,1242.16
INV00037542,CUST03191,PROD00144,1,2023-04-12,315.61
INV00037543,CUST03114,PROD00176,4,2022-10-19,724.84
INV00037544,CUST03558,PROD00074,4,2024-05-20,1758.4
INV00037545,CUST03387,PROD00180,9,2023-08-07,1625.94
INV00037546,CUST02881,PROD00175,7,2024-12-21,137.2
INV00037547,CUST01261,PROD00035,1,2024-03-25,399.79
INV00037548,CUST04110,PROD00174,1,2023-04-27,456.2
INV00037549,CUST04853,PROD00198,6,2024-06-12,1299.66
INV00037550,CUST02864,PROD00117,5,2024-06-11,194.15
INV00037551,CUST03510,PROD00130,10,2024-07-24,2652.5
INV00037552,CUST03458,PROD00001,6,2023-09-14,415.92
INV00037553,CUST03418,PROD00113,3,2023-05-20,228.75
INV00037554,CUST01171,PROD00199,5,2024-12-24,535.4
INV00037555,CUST04968,PROD00128,10,2024-11-07,3376.7
INV00037556,CUST04843,PROD00092,3,2024-09-26,498.0
INV00037557,CUST02403,PROD00132,1,2022-03-09,6.0
INV00037558,CUST01003,PROD00161,6,2022-12-19,2588.1
INV00037559,CUST01015,PROD00144,1,2024-07-18,315.61
INV00037560,CUST01415,PROD00169,7,2023-03-17,2463.51
INV00037561,CUST03195,PROD00189,6,2022-12-05,1495.68
INV00037562,CUST02162,PROD00011,8,2022-06-25,3221.92
INV00037563,CUST03309,PROD00014,4,2022-10-26,1703.92
INV00037564,CUST00960,PROD00039,8,2023-06-08,2253.6
INV00037565,CUST04828,PROD00117,4,2023-05-27,155.32
INV00037566,CUST04468,PROD00056,6,2023-12-20,970.14
INV00037567,CUST04411,PROD00040,10,2024-11-12,2530.4
INV00037568,CUST03982,PROD00163,7,2024-12-04,1811.6
INV00037569,CUST00090,PROD00193,3,2022-10-06,777.72
INV00037570,CUST04955,PROD00074,6,2022-04-19,2637.6
INV00037571,CUST04325,PROD00059,2,2023-05-01,80.18
INV00037572,CUST02671,PROD00048,5,2024-02-18,2404.75
INV00037573,CUST02652,PROD00078,7,2023-04-04,325.78
INV00037574,CUST03132,PROD00185,2,2023-12-30,378.48
INV00037575,CUST01063,PROD00003,7,2023-03-12,2740.22
INV00037576,CUST01936,PROD00193,4,2024-08-04,1036.96
INV00037577,CUST04987,PROD00061,10,2023-05-01,4679.7
INV00037578,CUST04243,PROD00101,5,2022-10-10,1399.85
INV00037579,CUST02709,PROD00131,2,2024-11-26,257.02
INV00037580,CUST01138,PROD00106,10,2024-09-07,416.5
INV00037581,CUST00967,PROD00118,5,2024-02-19,1090.2
INV00037582,CUST00599,PROD00003,5,2024-03-13,1957.3
INV00037583,CUST03039,PROD00007,6,2022-10-14,1362.96
INV00037584,CUST00614,PROD00188,2,2024-03-08,389.46
INV00037585,CUST04914,PROD00009,9,2023-10-07,847.8
INV00037586,CUST01139,PROD00142,8,2023-08-18,1519.28
INV00037587,CUST00213,PROD00070,5,2024-09-08,498.8
INV00037588,CUST01348,PROD00017,1,2024-10-06,30.69
INV00037589,CUST04476,PROD00187,2,2024-01-13,886.12
INV00037590,CUST04188,PROD00066,1,2023-06-16,85.59
INV00037591,CUST03301,PROD00014,4,2024-04-16,1703.92
INV00037592,CUST00115,PROD00013,4,2023-01-28,267.76
INV00037593,CUST00274,PROD00026,6,2023-02-21,1661.46
INV00037594,CUST01516,PROD00171,5,2023-04-01,1643.65
INV00037595,CUST02415,PROD00021,5,2024-04-12,414.4
INV00037596,CUST01419,PROD00087,6,2024-08-19,375.06
INV00037597,CUST00665,PROD00092,9,2022-12-10,1494.0
INV00037598,CUST03112,PROD00094,2,2023-10-08,915.58
INV00037599,CUST01783,PROD00107,7,2023-09-08,2132.97
INV00037600,CUST03598,PROD00100,7,2023-07-29,3427.06
INV00037601,CUST03372,PROD00007,6,2022-05-12,1362.96
INV00037602,CUST02506,PROD00100,10,2024-12-14,4895.8
INV00037603,CUST01863,PROD00027,5,2024-01-21,797.15
INV00037604,CUST03178,PROD00135,5,2023-01-08,1136.5
INV00037605,CUST03460,PROD00072,5,2024-01-19,2339.1
INV00037606,CUST00647,PROD00158,2,2023-06-22,891.16
INV00037607,CUST04064,PROD00123,7,2022-12-02,2258.27
INV00037608,CUST01168,PROD00010,5,2024-02-14,268.15
INV00037609,CUST00634,PROD00185,4,2023-04-15,756.96
INV00037610,CUST00037,PROD00075,3,2024-02-28,914.16
INV00037611,CUST02276,PROD00154,8,2023-09-17,2673.36
INV00037612,CUST04633,PROD00018,2,2023-04-25,150.74
INV00037613,CUST00749,PROD00159,9,2024-04-16,420.57
INV00037614,CUST03789,PROD00013,9,2024-02-19,602.46
INV00037615,CUST01496,PROD00024,3,2022-08-28,1011.51
INV00037616,CUST00858,PROD00011,9,2024-04-06,3624.66
INV00037617,CUST00722,PROD00079,6,2023-12-25,1020.36
INV00037618,CUST04315,PROD00149,2,2023-01-24,228.28
INV00037619,CUST03679,PROD00032,4,2024-07-05,51.8
INV00037620,CUST03923,PROD00161,5,2024-10-29,2156.75
INV00037621,CUST02108,PROD00053,1,2024-07-24,405.35
INV00037622,CUST00046,PROD00091,1,2022-11-13,495.23
INV00037623,CUST01224,PROD00154,3,2022-11-14,1002.51
INV00037624,CUST03571,PROD00092,6,2024-11-27,996.0
INV00037625,CUST04427,PROD00030,7,2022-08-25,1376.76
INV00037626,CUST03098,PROD00147,3,2024-11-02,819.87
INV00037627,CUST00657,PROD00136,4,2024-11-25,1232.28
INV00037628,CUST01257,PROD00185,4,2022-06-07,756.96
INV00037629,CUST04442,PROD00033,8,2024-06-13,3137.36
INV00037630,CUST01007,PROD00093,6,2023-01-15,2825.58
INV00037631,CUST02971,PROD00036,2,2024-04-02,619.76
INV00037632,CUST01562,PROD00167,3,2024-07-28,827.1
INV00037633,CUST02628,PROD00082,9,2024-06-12,960.03
INV00037634,CUST00587,PROD00189,5,2023-03-30,1246.4
INV00037635,CUST00712,PROD00144,3,2023-10-22,946.83
INV00037636,CUST02064,PROD00035,7,2023-02-25,2798.53
INV00037637,CUST01172,PROD00130,1,2023-03-14,265.25
INV00037638,CUST02871,PROD00058,2,2024-02-04,506.5
INV00037639,CUST01518,PROD00155,5,2023-06-04,1257.65
INV00037640,CUST00727,PROD00070,6,2023-06-13,598.56
INV00037641,CUST02489,PROD00015,6,2024-09-02,1053.48
INV00037642,CUST00720,PROD00045,4,2023-01-16,631.48
INV00037643,CUST04630,PROD00029,9,2022-01-22,2302.2
INV00037644,CUST00723,PROD00168,10,2023-09-10,3369.8
INV00037645,CUST02912,PROD00010,4,2024-09-25,214.52
INV00037646,CUST00731,PROD00107,5,2022-06-13,1523.55
INV00037647,CUST04133,PROD00135,5,2024-03-15,1136.5
INV00037648,CUST03749,PROD00103,6,2024-02-10,1759.08
INV00037649,CUST03815,PROD00035,6,2024-05-15,2398.74
INV00037650,CUST01157,PROD00121,3,2024-03-11,151.77
INV00037651,CUST04718,PROD00017,2,2022-11-21,61.38
INV00037652,CUST04285,PROD00138,2,2023-07-19,939.66
INV00037653,CUST03555,PROD00048,9,2024-05-25,4328.55
INV00037654,CUST02191,PROD00142,3,2024-05-14,569.73
INV00037655,CUST02964,PROD00005,3,2023-09-19,270.54
INV00037656,CUST03057,PROD00013,10,2023-08-16,669.4
INV00037657,CUST04352,PROD00189,6,2024-12-25,1495.68
INV00037658,CUST03847,PROD00025,8,2024-05-12,1763.92
INV00037659,CUST00574,PROD00195,8,2023-11-23,3951.12
INV00037660,CUST00003,PROD00124,9,2023-09-08,3180.42
INV00037661,CUST00736,PROD00118,1,2022-10-24,218.04
INV00037662,CUST03724,PROD00009,3,2022-09-06,282.6
INV00037663,CUST00491,PROD00016,3,2022-07-26,60.81
INV00037664,CUST00022,PROD00191,9,2023-03-16,3550.05
INV00037665,CUST02734,PROD00136,5,2024-02-03,1540.35
INV00037666,CUST03734,PROD00016,4,2023-07-20,81.08
INV00037667,CUST03027,PROD00006,3,2022-02-04,1459.05
INV00037668,CUST04070,PROD00131,7,2024-03-18,899.57
INV00037669,CUST04899,PROD00034,9,2024-08-06,599.13
INV00037670,CUST02139,PROD00160,4,2024-07-28,1618.24
INV00037671,CUST02200,PROD00101,9,2023-01-10,2519.73
INV00037672,CUST00926,PROD00138,10,2023-02-27,4698.3
INV00037673,CUST03658,PROD00054,7,2023-03-22,2381.33
INV00037674,CUST01612,PROD00106,4,2024-12-22,166.6
INV00037675,CUST00781,PROD00093,5,2023-10-13,2354.65
INV00037676,CUST00605,PROD00059,7,2022-08-19,280.63
INV00037677,CUST04975,PROD00187,7,2023-09-30,3101.42
INV00037678,CUST03264,PROD00093,5,2023-05-31,2354.65
INV00037679,CUST03409,PROD00092,1,2022-11-05,166.0
INV00037680,CUST04785,PROD00159,3,2024-04-10,140.19
INV00037681,CUST00053,PROD00043,3,2024-09-11,817.98
INV00037682,CUST00197,PROD00162,6,2023-03-17,2457.24
INV00037683,CUST02637,PROD00136,9,2023-10-01,2772.63
INV00037684,CUST03287,PROD00180,1,2023-03-15,180.66
INV00037685,CUST01870,PROD00172,3,2024-07-30,1230.27
INV00037686,CUST02347,PROD00076,10,2024-06-03,1273.3
INV00037687,CUST03394,PROD00117,7,2022-12-05,271.81
INV00037688,CUST04101,PROD00119,3,2023-09-26,1048.26
INV00037689,CUST00427,PROD00098,8,2024-08-18,448.4
INV00037690,CUST03113,PROD00039,6,2024-02-27,1690.2
INV00037691,CUST02869,PROD00068,9,2023-03-23,133.2
INV00037692,CUST03026,PROD00154,3,2024-12-18,1002.51
INV00037693,CUST02057,PROD00123,7,2024-08-21,2258.27
INV00037694,CUST04226,PROD00078,9,2022-11-13,418.86
INV00037695,CUST04125,PROD00006,9,2022-09-27,4377.15
INV00037696,CUST04734,PROD00096,3,2024-11-20,683.43
INV00037697,CUST00748,PROD00060,3,2023-05-08,479.61
INV00037698,CUST01128,PROD00145,10,2023-02-23,1958.8
INV00037699,CUST02837,PROD00154,5,2022-07-14,1670.85
INV00037700,CUST00532,PROD00078,7,2023-02-10,325.78
INV00037701,CUST01852,PROD00057,8,2024-05-27,3272.96
INV00037702,CUST03824,PROD00139,4,2023-03-14,33.24
INV00037703,CUST01703,PROD00051,4,2023-03-13,468.92
INV00037704,CUST03645,PROD00001,1,2023-07-13,69.32
INV00037705,CUST01735,PROD00141,2,2022-05-03,628.96
INV00037706,CUST00132,PROD00069,4,2024-09-17,793.56
INV00037707,CUST03281,PROD00150,3,2023-07-13,1092.69
INV00037708,CUST00597,PROD00032,9,2023-08-20,116.55
INV00037709,CUST04385,PROD00154,1,2023-11-18,334.17
INV00037710,CUST04516,PROD00149,1,2024-10-12,114.14
INV00037711,CUST04986,PROD00111,8,2024-01-21,2216.48
INV00037712,CUST03186,PROD00063,7,2024-12-13,3437.28
INV00037713,CUST01571,PROD00194,3,2023-09-12,391.23
INV00037714,CUST02757,PROD00175,7,2022-11-27,137.2
INV00037715,CUST03330,PROD00006,1,2024-11-10,486.35
INV00037716,CUST03515,PROD00065,10,2023-03-04,1275.2
INV00037717,CUST01404,PROD00116,3,2023-05-15,1389.39
INV00037718,CUST01074,PROD00005,3,2024-03-22,270.54
INV00037719,CUST03835,PROD00140,3,2023-09-11,1161.87
INV00037720,CUST00177,PROD00174,7,2023-06-15,3193.4
INV00037721,CUST02900,PROD00044,1,2024-04-13,217.65
INV00037722,CUST00140,PROD00148,2,2022-10-02,940.26
INV00037723,CUST04650,PROD00063,4,2023-09-24,1964.16
INV00037724,CUST02075,PROD00164,7,2024-02-20,1554.0
INV00037725,CUST03967,PROD00097,3,2024-12-06,1466.01
INV00037726,CUST04147,PROD00120,10,2023-05-28,2317.2
INV00037727,CUST02142,PROD00178,8,2023-05-01,345.52
INV00037728,CUST00366,PROD00075,9,2023-07-16,2742.48
INV00037729,CUST01743,PROD00142,8,2022-07-14,1519.28
INV00037730,CUST02045,PROD00110,3,2023-03-31,951.6
INV00037731,CUST04402,PROD00145,2,2023-02-07,391.76
INV00037732,CUST02324,PROD00083,8,2023-09-23,1550.48
INV00037733,CUST02073,PROD00180,3,2023-07-19,541.98
INV00037734,CUST04686,PROD00138,7,2024-04-15,3288.81
INV00037735,CUST01351,PROD00018,1,2023-05-27,75.37
INV00037736,CUST04271,PROD00189,1,2022-12-01,249.28
INV00037737,CUST01788,PROD00119,1,2022-03-05,349.42
INV00037738,CUST02612,PROD00102,5,2024-08-18,494.8
INV00037739,CUST01594,PROD00196,3,2023-06-15,447.87
INV00037740,CUST04320,PROD00065,3,2022-11-09,382.56
INV00037741,CUST01324,PROD00018,3,2024-05-29,226.11
INV00037742,CUST00853,PROD00167,5,2022-05-19,1378.5
INV00037743,CUST00518,PROD00001,3,2024-09-26,207.96
INV00037744,CUST01781,PROD00172,4,2022-07-13,1640.36
INV00037745,CUST02890,PROD00107,9,2024-09-16,2742.39
INV00037746,CUST00510,PROD00138,8,2024-09-29,3758.64
INV00037747,CUST01901,PROD00164,6,2022-04-06,1332.0
INV00037748,CUST01707,PROD00141,3,2024-08-14,943.44
INV00037749,CUST04877,PROD00015,3,2022-12-20,526.74
INV00037750,CUST03662,PROD00159,7,2023-08-19,327.11
INV00037751,CUST01384,PROD00161,8,2024-02-15,3450.8
INV00037752,CUST01721,PROD00050,7,2023-06-23,3335.29
INV00037753,CUST02648,PROD00147,4,2023-01-21,1093.16
INV00037754,CUST04640,PROD00140,9,2023-04-09,3485.61
INV00037755,CUST01374,PROD00183,9,2022-09-08,2705.04
INV00037756,CUST00058,PROD00189,5,2024-02-26,1246.4
INV00037757,CUST00801,PROD00014,3,2022-09-01,1277.94
INV00037758,CUST00438,PROD00147,3,2023-07-17,819.87
INV00037759,CUST02990,PROD00139,9,2023-02-01,74.79
INV00037760,CUST03728,PROD00037,6,2022-09-04,2534.52
INV00037761,CUST04078,PROD00045,8,2023-09-30,1262.96
INV00037762,CUST00171,PROD00142,8,2023-04-05,1519.28
INV00037763,CUST03154,PROD00177,9,2024-07-06,115.47
INV00037764,CUST03487,PROD00033,2,2024-12-23,784.34
INV00037765,CUST02513,PROD00015,9,2022-12-22,1580.22
INV00037766,CUST00475,PROD00160,8,2022-06-19,3236.48
INV00037767,CUST03562,PROD00049,6,2024-12-04,2151.78
INV00037768,CUST03013,PROD00087,10,2024-11-27,625.1
INV00037769,CUST02129,PROD00126,7,2024-01-21,1988.07
INV00037770,CUST03870,PROD00074,2,2024-09-29,879.2
INV00037771,CUST02405,PROD00083,2,2024-12-26,387.62
INV00037772,CUST00596,PROD00199,7,2022-12-03,749.56
INV00037773,CUST00421,PROD00176,8,2024-11-25,1449.68
INV00037774,CUST03706,PROD00011,10,2022-12-24,4027.4
INV00037775,CUST04344,PROD00166,10,2024-02-20,1184.4
INV00037776,CUST00809,PROD00131,1,2023-09-22,128.51
INV00037777,CUST01915,PROD00053,5,2024-04-19,2026.75
INV00037778,CUST03646,PROD00147,8,2022-06-28,2186.32
INV00037779,CUST00553,PROD00123,6,2022-07-26,1935.66
INV00037780,CUST00317,PROD00002,9,2022-12-14,2540.25
INV00037781,CUST00449,PROD00083,4,2023-10-20,775.24
INV00037782,CUST00562,PROD00172,9,2022-09-09,3690.81
INV00037783,CUST02761,PROD00014,9,2022-06-20,3833.82
INV00037784,CUST01486,PROD00140,8,2023-08-08,3098.32
INV00037785,CUST00699,PROD00197,2,2022-11-08,773.04
INV00037786,CUST04894,PROD00124,3,2023-08-25,1060.14
INV00037787,CUST02545,PROD00070,3,2024-04-27,299.28
INV00037788,CUST00243,PROD00184,8,2023-06-05,2395.44
INV00037789,CUST00129,PROD00036,8,2022-12-04,2479.04
INV00037790,CUST02651,PROD00106,1,2022-09-30,41.65
INV00037791,CUST00668,PROD00008,9,2023-04-08,753.48
INV00037792,CUST02952,PROD00024,4,2023-09-15,1348.68
INV00037793,CUST04074,PROD00197,10,2024-12-16,3865.2
INV00037794,CUST00530,PROD00197,6,2024-07-03,2319.12
INV00037795,CUST03055,PROD00162,7,2022-11-02,2866.78
INV00037796,CUST02197,PROD00199,4,2023-05-08,428.32
INV00037797,CUST02206,PROD00185,5,2024-08-16,946.2
INV00037798,CUST04656,PROD00065,2,2024-08-28,255.04
INV00037799,CUST02924,PROD00108,4,2024-01-28,1043.24
INV00037800,CUST04458,PROD00075,3,2023-08-05,914.16
INV00037801,CUST03722,PROD00122,4,2023-05-28,1115.68
INV00037802,CUST01435,PROD00092,3,2023-05-31,498.0
INV00037803,CUST00192,PROD00049,3,2024-08-27,1075.89
INV00037804,CUST02221,PROD00141,5,2023-11-14,1572.4
INV00037805,CUST01010,PROD00070,10,2024-06-18,997.6
INV00037806,CUST02138,PROD00101,3,2024-05-05,839.91
INV00037807,CUST03104,PROD00177,3,2022-12-31,38.49
INV00037808,CUST03274,PROD00161,3,2024-12-09,1294.05
INV00037809,CUST04522,PROD00152,5,2024-06-07,1855.05
INV00037810,CUST01835,PROD00129,3,2024-06-14,881.58
INV00037811,CUST00475,PROD00058,9,2022-11-27,2279.25
INV00037812,CUST01089,PROD00065,5,2022-10-21,637.6
INV00037813,CUST01951,PROD00087,2,2024-06-05,125.02
INV00037814,CUST03491,PROD00084,3,2023-03-13,1473.33
INV00037815,CUST04279,PROD00155,10,2023-08-26,2515.3
INV00037816,CUST01240,PROD00115,4,2022-09-13,360.76
INV00037817,CUST04667,PROD00101,3,2024-01-10,839.91
INV00037818,CUST02100,PROD00067,7,2024-12-19,682.64
INV00037819,CUST00093,PROD00010,1,2023-05-05,53.63
INV00037820,CUST02519,PROD00090,10,2024-05-29,3025.5
INV00037821,CUST04883,PROD00150,5,2023-09-27,1821.15
INV00037822,CUST03722,PROD00003,9,2024-06-09,3523.14
INV00037823,CUST00705,PROD00122,4,2022-05-12,1115.68
INV00037824,CUST03596,PROD00071,1,2023-12-05,208.77
INV00037825,CUST00946,PROD00181,1,2023-04-08,215.26
INV00037826,CUST03482,PROD00178,3,2024-10-14,129.57
INV00037827,CUST00748,PROD00099,2,2024-05-09,552.3
INV00037828,CUST00597,PROD00115,2,2023-08-29,180.38
INV00037829,CUST03092,PROD00178,4,2023-08-12,172.76
INV00037830,CUST00074,PROD00122,5,2023-07-02,1394.6
INV00037831,CUST01173,PROD00034,4,2023-06-02,266.28
INV00037832,CUST03563,PROD00066,1,2023-04-12,85.59
INV00037833,CUST03750,PROD00051,4,2024-02-11,468.92
INV00037834,CUST04203,PROD00083,7,2023-06-21,1356.67
INV00037835,CUST04802,PROD00123,9,2024-05-14,2903.49
INV00037836,CUST02209,PROD00187,4,2024-05-27,1772.24
INV00037837,CUST03392,PROD00063,1,2022-03-14,491.04
INV00037838,CUST00179,PROD00088,2,2024-05-25,783.18
INV00037839,CUST04180,PROD00102,1,2023-12-04,98.96
INV00037840,CUST02583,PROD00158,7,2024-03-19,3119.06
INV00037841,CUST04953,PROD00101,7,2024-07-23,1959.79
INV00037842,CUST01165,PROD00184,2,2022-06-29,598.86
INV00037843,CUST03612,PROD00200,6,2023-04-20,2405.16
INV00037844,CUST00793,PROD00082,7,2024-09-29,746.69
INV00037845,CUST02492,PROD00060,6,2023-07-29,959.22
INV00037846,CUST02360,PROD00115,5,2023-06-23,450.95
INV00037847,CUST00229,PROD00166,2,2023-01-13,236.88
INV00037848,CUST03576,PROD00055,1,2024-12-19,314.39
INV00037849,CUST04393,PROD00040,4,2024-03-23,1012.16
INV00037850,CUST02086,PROD00096,2,2024-06-14,455.62
INV00037851,CUST01929,PROD00080,4,2024-08-05,1361.52
INV00037852,CUST00939,PROD00022,1,2023-12-12,63.84
INV00037853,CUST00220,PROD00027,2,2024-12-30,318.86
INV00037854,CUST04477,PROD00003,10,2024-03-29,3914.6
INV00037855,CUST00905,PROD00014,8,2024-06-05,3407.84
INV00037856,CUST00038,PROD00040,8,2022-11-29,2024.32
INV00037857,CUST04326,PROD00081,5,2024-11-07,203.45
INV00037858,CUST02479,PROD00050,8,2023-12-04,3811.76
INV00037859,CUST02803,PROD00042,2,2024-02-24,538.94
INV00037860,CUST00896,PROD00171,10,2024-09-02,3287.3
INV00037861,CUST00640,PROD00001,9,2022-12-30,623.88
INV00037862,CUST04291,PROD00156,1,2022-09-02,372.7
INV00037863,CUST01258,PROD00199,10,2022-08-06,1070.8
INV00037864,CUST03981,PROD00126,10,2023-06-18,2840.1
INV00037865,CUST04622,PROD00134,4,2023-03-05,251.8
INV00037866,CUST00414,PROD00064,2,2022-06-18,631.72
INV00037867,CUST04277,PROD00038,3,2023-06-07,159.81
INV00037868,CUST03089,PROD00067,7,2023-09-08,682.64
INV00037869,CUST02179,PROD00029,6,2024-02-26,1534.8
INV00037870,CUST03686,PROD00126,10,2023-05-21,2840.1
INV00037871,CUST01486,PROD00007,10,2023-08-28,2271.6
INV00037872,CUST01873,PROD00031,8,2023-08-02,3630.0
INV00037873,CUST00480,PROD00078,3,2022-11-23,139.62
INV00037874,CUST02784,PROD00113,6,2022-06-23,457.5
INV00037875,CUST00382,PROD00043,3,2022-09-25,817.98
INV00037876,CUST00836,PROD00182,7,2024-07-13,781.2
INV00037877,CUST01071,PROD00002,2,2024-10-25,564.5
INV00037878,CUST03452,PROD00149,8,2023-07-26,913.12
INV00037879,CUST02716,PROD00057,5,2024-04-03,2045.6
INV00037880,CUST02059,PROD00113,7,2023-12-07,533.75
INV00037881,CUST00889,PROD00160,4,2023-09-06,1618.24
INV00037882,CUST00688,PROD00128,4,2023-04-11,1350.68
INV00037883,CUST03134,PROD00183,2,2024-09-06,601.12
INV00037884,CUST02249,PROD00106,4,2023-08-19,166.6
INV00037885,CUST04352,PROD00147,1,2023-03-14,273.29
INV00037886,CUST01918,PROD00156,9,2023-06-05,3354.3
INV00037887,CUST01539,PROD00103,9,2024-12-29,2638.62
INV00037888,CUST01011,PROD00069,5,2022-05-03,991.95
INV00037889,CUST04099,PROD00019,7,2024-04-29,774.41
INV00037890,CUST01704,PROD00132,4,2024-03-30,24.0
INV00037891,CUST00171,PROD00010,9,2023-06-04,482.67
INV00037892,CUST02639,PROD00168,6,2024-02-13,2021.88
INV00037893,CUST04767,PROD00126,3,2023-09-05,852.03
INV00037894,CUST03622,PROD00105,5,2023-06-09,1311.25
