transaction_id,invoice_no,customer_id,customer_name,country,product_id,product_name,category,quantity,transaction_date,total_amount,year,month,day,day_of_week
95881,INV00045852,CUST04406,Customer 4406,France,PROD00160,Product 160,Beauty,6,2024-04-03,2427.36,2024.0,4.0,3.0,Wednesday
95882,INV00045853,CUST05000,Customer 5000,USA,PROD00131,Product 131,Sports,5,2023-08-02,642.55,2023.0,8.0,2.0,Wednesday
95883,INV00045854,CUST04055,Customer 4055,USA,PROD00110,Product 110,Toys,3,2022-11-06,951.6,2022.0,11.0,6.0,Sunday   
95884,INV00045855,CUST00477,Customer 477,France,PROD00142,Product 142,Beauty,8,2023-09-09,1519.28,2023.0,9.0,9.0,Saturday 
95885,INV00045856,CUST04228,Customer 4228,USA,PROD00190,Product 190,Home & Garden,3,2022-12-02,435.72,2022.0,12.0,2.0,Friday   
95886,INV00045857,CUST00149,Customer 149,India,PROD00147,Product 147,Electronics,4,2023-11-03,1093.16,2023.0,11.0,3.0,Friday   
95887,INV00045858,CUST03181,Customer 3181,Australia,PROD00004,Product 4,Beauty,5,2023-09-28,1778.5,2023.0,9.0,28.0,Thursday 
95888,INV00045859,CUST01858,Customer 1858,USA,PROD00134,Product 134,Home & Garden,7,2023-10-08,440.65,2023.0,10.0,8.0,Sunday   
95889,INV00045860,CUST04429,Customer 4429,Australia,PROD00028,Product 28,Electronics,9,2022-11-03,2194.56,2022.0,11.0,3.0,Thursday 
95890,INV00045861,CUST01501,Customer 1501,Canada,PROD00096,Product 96,Clothing,1,2023-12-30,227.81,2023.0,12.0,30.0,Saturday 
95891,INV00045862,CUST00854,Customer 854,UK,PROD00113,Product 113,Toys,6,2023-10-29,457.5,2023.0,10.0,29.0,Sunday   
95892,INV00045863,CUST04406,Customer 4406,France,PROD00021,Product 21,Books,1,2024-07-27,82.88,2024.0,7.0,27.0,Saturday 
95893,INV00045864,CUST01762,Customer 1762,Canada,PROD00183,Product 183,Food & Beverages,10,2023-04-12,3005.6,2023.0,4.0,12.0,Wednesday
95894,INV00045865,CUST03716,Customer 3716,Canada,PROD00070,Product 70,Sports,9,2022-08-13,897.84,2022.0,8.0,13.0,Saturday 
95895,INV00045866,CUST02786,Customer 2786,Canada,PROD00151,Product 151,Clothing,8,2024-07-13,2484.32,2024.0,7.0,13.0,Saturday 
95896,INV00045867,CUST01468,Customer 1468,India,PROD00101,Product 101,Books,2,2022-10-21,559.94,2022.0,10.0,21.0,Friday   
95897,INV00045868,CUST01180,Customer 1180,India,PROD00134,Product 134,Home & Garden,2,2023-09-27,125.9,2023.0,9.0,27.0,Wednesday
95898,INV00045869,CUST02818,Customer 2818,USA,PROD00153,Product 153,Beauty,9,2023-12-21,1001.34,2023.0,12.0,21.0,Thursday 
95899,INV00045870,CUST00636,Customer 636,UK,PROD00031,Product 31,Electronics,10,2024-08-25,4537.5,2024.0,8.0,25.0,Sunday   
95900,INV00045871,CUST03169,Customer 3169,Germany,PROD00088,Product 88,Home & Garden,10,2023-11-28,3915.9,2023.0,11.0,28.0,Tuesday  
95901,INV00045872,CUST02167,Customer 2167,India,PROD00091,Product 91,Home & Garden,3,2023-11-15,1485.69,2023.0,11.0,15.0,Wednesday
95902,INV00045873,CUST01549,Customer 1549,India,PROD00027,Product 27,Electronics,2,2023-05-05,318.86,2023.0,5.0,5.0,Friday   
95903,INV00045874,CUST04391,Customer 4391,Germany,PROD00150,Product 150,Toys,2,2024-09-10,728.46,2024.0,9.0,10.0,Tuesday  
95904,INV00045875,CUST02353,Customer 2353,Australia,PROD00166,Product 166,Beauty,9,2023-09-03,1065.96,2023.0,9.0,3.0,Sunday   
95905,INV00045876,CUST04458,Customer 4458,USA,PROD00167,Product 167,Books,9,2023-11-22,2481.3,2023.0,11.0,22.0,Wednesday
95906,INV00045877,CUST02497,Customer 2497,India,PROD00038,Product 38,Sports,10,2023-03-24,532.7,2023.0,3.0,24.0,Friday   
95907,INV00045878,CUST01830,Customer 1830,India,PROD00192,Product 192,Clothing,3,2022-11-29,605.22,2022.0,11.0,29.0,Tuesday  
95908,INV00045879,CUST01157,Customer 1157,Canada,PROD00004,Product 4,Beauty,5,2023-12-27,1778.5,2023.0,12.0,27.0,Wednesday
95909,INV00045880,CUST00752,Customer 752,India,PROD00064,Product 64,Clothing,7,2022-12-12,2211.02,2022.0,12.0,12.0,Monday   
95910,INV00045881,CUST03906,Customer 3906,France,PROD00161,Product 161,Electronics,2,2022-05-20,862.7,2022.0,5.0,20.0,Friday   
95911,INV00045882,CUST01848,Customer 1848,India,PROD00046,Product 46,Home & Garden,2,2024-04-13,487.44,2024.0,4.0,13.0,Saturday 
95912,INV00045883,CUST02680,Customer 2680,India,PROD00137,Product 137,Beauty,2,2024-05-30,220.96,2024.0,5.0,30.0,Thursday 
95913,INV00045884,CUST02508,Customer 2508,UK,PROD00097,Product 97,Sports,5,2023-01-10,2443.35,2023.0,1.0,10.0,Tuesday  
95914,INV00045885,CUST03366,Customer 3366,France,PROD00198,Product 198,Books,10,2023-04-22,2166.1,2023.0,4.0,22.0,Saturday 
95915,INV00045886,CUST01948,Customer 1948,UK,PROD00001,Product 1,Toys,6,2023-01-15,415.92,2023.0,1.0,15.0,Sunday   
95916,INV00045887,CUST01922,Customer 1922,Germany,PROD00040,Product 40,Sports,7,2022-08-01,1771.28,2022.0,8.0,1.0,Monday   
95917,INV00045888,CUST03876,Customer 3876,Canada,PROD00024,Product 24,Clothing,7,2024-04-11,2360.19,2024.0,4.0,11.0,Thursday 
95918,INV00045889,CUST03073,Customer 3073,India,PROD00064,Product 64,Clothing,10,2023-03-23,3158.6,2023.0,3.0,23.0,Thursday 
95919,INV00045890,CUST02305,Customer 2305,Canada,PROD00173,Product 173,Beauty,5,2024-12-28,148.8,2024.0,12.0,28.0,Saturday 
95920,INV00045891,CUST03379,Customer 3379,Canada,PROD00035,Product 35,Food & Beverages,8,2024-03-25,3198.32,2024.0,3.0,25.0,Monday   
95921,INV00045892,CUST04244,Customer 4244,Germany,PROD00026,Product 26,Home & Garden,4,2024-07-13,1107.64,2024.0,7.0,13.0,Saturday 
95922,INV00045893,CUST01092,Customer 1092,Canada,PROD00119,Product 119,Sports,10,2022-11-28,3494.2,2022.0,11.0,28.0,Monday   
95923,INV00045894,CUST02435,Customer 2435,India,PROD00135,Product 135,Food & Beverages,1,2022-09-23,227.3,2022.0,9.0,23.0,Friday   
95924,INV00045895,CUST01276,Customer 1276,France,PROD00095,Product 95,Books,2,2024-07-11,21.36,2024.0,7.0,11.0,Thursday 
95925,INV00045896,CUST04679,Customer 4679,Canada,PROD00171,Product 171,Beauty,10,2023-11-10,3287.3,2023.0,11.0,10.0,Friday   
95926,INV00045897,CUST00646,Customer 646,UK,PROD00176,Product 176,Electronics,2,2023-04-15,362.42,2023.0,4.0,15.0,Saturday 
95927,INV00045898,CUST03526,Customer 3526,UK,PROD00132,Product 132,Sports,9,2023-12-15,54.0,2023.0,12.0,15.0,Friday   
95928,INV00045899,CUST03780,Customer 3780,UK,PROD00137,Product 137,Beauty,3,2024-07-22,331.44,2024.0,7.0,22.0,Monday   
95929,INV00045900,CUST00559,Customer 559,India,PROD00177,Product 177,Food & Beverages,7,2022-11-21,89.81,2022.0,11.0,21.0,Monday   
95930,INV00045901,CUST03693,Customer 3693,France,PROD00014,Product 14,Books,7,2023-01-29,2981.86,2023.0,1.0,29.0,Sunday   
95931,INV00045902,CUST01882,Customer 1882,France,PROD00126,Product 126,Clothing,10,2024-07-26,2840.1,2024.0,7.0,26.0,Friday   
95932,INV00045903,CUST02999,Customer 2999,France,PROD00163,Product 163,Food & Beverages,4,2024-08-10,1035.2,2024.0,8.0,10.0,Saturday 
95933,INV00045904,CUST04166,Customer 4166,Australia,PROD00199,Product 199,Toys,3,2024-05-19,321.24,2024.0,5.0,19.0,Sunday   
95934,INV00045905,CUST00222,Customer 222,Germany,PROD00155,Product 155,Sports,7,2024-11-24,1760.71,2024.0,11.0,24.0,Sunday   
95935,INV00045906,CUST02464,Customer 2464,France,PROD00001,Product 1,Toys,3,2023-02-15,207.96,2023.0,2.0,15.0,Wednesday
95936,INV00045907,CUST00844,Customer 844,Germany,PROD00098,Product 98,Food & Beverages,8,2023-06-14,448.4,2023.0,6.0,14.0,Wednesday
95937,INV00045908,CUST01326,Customer 1326,Canada,PROD00168,Product 168,Toys,2,2024-11-19,673.96,2024.0,11.0,19.0,Tuesday  
95938,INV00045909,CUST00306,Customer 306,France,PROD00117,Product 117,Electronics,8,2022-09-30,310.64,2022.0,9.0,30.0,Friday   
95939,INV00045910,CUST04360,Customer 4360,Canada,PROD00015,Product 15,Electronics,8,2024-07-19,1404.64,2024.0,7.0,19.0,Friday   
95940,INV00045911,CUST03498,Customer 3498,Germany,PROD00123,Product 123,Beauty,2,2022-05-23,645.22,2022.0,5.0,23.0,Monday   
95941,INV00045912,CUST02381,Customer 2381,Australia,PROD00117,Product 117,Electronics,1,2024-03-19,38.83,2024.0,3.0,19.0,Tuesday  
95942,INV00045913,CUST01829,Customer 1829,France,PROD00154,Product 154,Beauty,1,2023-08-09,334.17,2023.0,8.0,9.0,Wednesday
95943,INV00045914,CUST03501,Customer 3501,France,PROD00158,Product 158,Home & Garden,1,2023-05-11,445.58,2023.0,5.0,11.0,Thursday 
95944,INV00045915,CUST02629,Customer 2629,UK,PROD00028,Product 28,Electronics,4,2024-01-17,975.36,2024.0,1.0,17.0,Wednesday
95945,INV00045916,CUST02489,Customer 2489,France,PROD00053,Product 53,Toys,8,2022-05-25,3242.8,2022.0,5.0,25.0,Wednesday
95946,INV00045917,CUST04267,Customer 4267,India,PROD00040,Product 40,Sports,10,2024-11-16,2530.4,2024.0,11.0,16.0,Saturday 
95947,INV00045918,CUST04762,Customer 4762,UK,PROD00030,Product 30,Clothing,4,2024-09-11,786.72,2024.0,9.0,11.0,Wednesday
95948,INV00045919,CUST01917,Customer 1917,France,PROD00169,Product 169,Food & Beverages,5,2023-02-10,1759.65,2023.0,2.0,10.0,Friday   
95949,INV00045920,CUST03261,Customer 3261,USA,PROD00052,Product 52,Books,1,2023-01-25,440.27,2023.0,1.0,25.0,Wednesday
95950,INV00045921,CUST03300,Customer 3300,India,PROD00165,Product 165,Toys,4,2022-11-22,1992.6,2022.0,11.0,22.0,Tuesday  
95951,INV00045922,CUST04220,Customer 4220,France,PROD00172,Product 172,Sports,4,2023-08-13,1640.36,2023.0,8.0,13.0,Sunday   
95952,INV00045923,CUST02330,Customer 2330,India,PROD00043,Product 43,Food & Beverages,1,2023-09-07,272.66,2023.0,9.0,7.0,Thursday 
95953,INV00045924,CUST04968,Customer 4968,UK,PROD00130,Product 130,Beauty,8,2022-03-08,2122.0,2022.0,3.0,8.0,Tuesday  
95954,INV00045925,CUST03878,Customer 3878,Canada,PROD00196,Product 196,Books,9,2023-08-14,1343.61,2023.0,8.0,14.0,Monday   
95955,INV00045926,CUST03005,Customer 3005,India,PROD00069,Product 69,Sports,10,2022-09-24,1983.9,2022.0,9.0,24.0,Saturday 
95956,INV00045927,CUST01110,Customer 1110,Canada,PROD00059,Product 59,Sports,9,2023-06-09,360.81,2023.0,6.0,9.0,Friday   
95957,INV00045928,CUST00659,Customer 659,India,PROD00130,Product 130,Beauty,2,2024-08-27,530.5,2024.0,8.0,27.0,Tuesday  
95958,INV00045929,CUST02979,Customer 2979,Canada,PROD00028,Product 28,Electronics,4,2022-04-23,975.36,2022.0,4.0,23.0,Saturday 
95959,INV00045930,CUST04453,Customer 4453,USA,PROD00127,Product 127,Food & Beverages,9,2024-05-28,2052.81,2024.0,5.0,28.0,Tuesday  
95960,INV00045931,CUST04582,Customer 4582,India,PROD00189,Product 189,Electronics,5,2022-08-09,1246.4,2022.0,8.0,9.0,Tuesday  
95961,INV00045932,CUST00731,Customer 731,Canada,PROD00002,Product 2,Home & Garden,6,2022-08-17,1693.5,2022.0,8.0,17.0,Wednesday
95962,INV00045933,CUST00100,Customer 100,Australia,PROD00104,Product 104,Electronics,2,2023-01-16,212.4,2023.0,1.0,16.0,Monday   
95963,INV00045934,CUST04893,Customer 4893,USA,PROD00066,Product 66,Toys,7,2022-10-22,599.13,2022.0,10.0,22.0,Saturday 
95964,INV00045935,CUST03112,Customer 3112,India,PROD00133,Product 133,Books,10,2024-09-09,911.7,2024.0,9.0,9.0,Monday   
95965,INV00045936,CUST03057,Customer 3057,Australia,PROD00089,Product 89,Toys,9,2024-09-25,3543.39,2024.0,9.0,25.0,Wednesday
95966,INV00045937,CUST03406,Customer 3406,USA,PROD00067,Product 67,Clothing,10,2024-11-13,975.2,2024.0,11.0,13.0,Wednesday
95967,INV00045938,CUST02542,Customer 2542,Canada,PROD00173,Product 173,Beauty,6,2024-08-03,178.56,2024.0,8.0,3.0,Saturday 
95968,INV00045939,CUST00159,Customer 159,Canada,PROD00022,Product 22,Books,8,2024-01-14,510.72,2024.0,1.0,14.0,Sunday   
95969,INV00045940,CUST04636,Customer 4636,USA,PROD00153,Product 153,Beauty,3,2024-02-24,333.78,2024.0,2.0,24.0,Saturday 
95970,INV00045941,CUST02940,Customer 2940,UK,PROD00122,Product 122,Beauty,1,2022-08-19,278.92,2022.0,8.0,19.0,Friday   
95971,INV00045942,CUST04961,Customer 4961,France,PROD00119,Product 119,Sports,8,2023-10-22,2795.36,2023.0,10.0,22.0,Sunday   
95972,INV00045943,CUST04227,Customer 4227,Germany,PROD00157,Product 157,Food & Beverages,6,2024-02-01,1001.34,2024.0,2.0,1.0,Thursday 
95973,INV00045944,CUST03793,Customer 3793,UK,PROD00021,Product 21,Books,4,2024-05-30,331.52,2024.0,5.0,30.0,Thursday 
95974,INV00045945,CUST03622,Customer 3622,Canada,PROD00004,Product 4,Beauty,10,2023-06-26,3557.0,2023.0,6.0,26.0,Monday   
95975,INV00045946,CUST01357,Customer 1357,India,PROD00117,Product 117,Electronics,7,2024-03-07,271.81,2024.0,3.0,7.0,Thursday 
95976,INV00045947,CUST02870,Customer 2870,Canada,PROD00106,Product 106,Toys,3,2023-08-20,124.95,2023.0,8.0,20.0,Sunday   
95977,INV00045948,CUST01955,Customer 1955,Germany,PROD00156,Product 156,Electronics,7,2024-11-04,2608.9,2024.0,11.0,4.0,Monday   
95978,INV00045949,CUST02212,Customer 2212,Canada,PROD00067,Product 67,Clothing,6,2024-05-24,585.12,2024.0,5.0,24.0,Friday   
95979,INV00045950,CUST01473,Customer 1473,Germany,PROD00039,Product 39,Books,7,2023-06-08,1971.9,2023.0,6.0,8.0,Thursday 
95980,INV00045951,CUST00857,Customer 857,UK,PROD00008,Product 8,Books,9,2024-05-21,753.48,2024.0,5.0,21.0,Tuesday  
95981,INV00045952,CUST02324,Customer 2324,UK,PROD00038,Product 38,Sports,10,2023-10-01,532.7,2023.0,10.0,1.0,Sunday   
95982,INV00045953,CUST00286,Customer 286,Canada,PROD00158,Product 158,Home & Garden,3,2023-05-15,1336.74,2023.0,5.0,15.0,Monday   
95983,INV00045954,CUST03932,Customer 3932,Australia,PROD00119,Product 119,Sports,9,2024-07-25,3144.78,2024.0,7.0,25.0,Thursday 
95984,INV00045955,CUST03780,Customer 3780,UK,PROD00158,Product 158,Home & Garden,8,2024-10-21,3564.64,2024.0,10.0,21.0,Monday   
95985,INV00045956,CUST00490,Customer 490,Australia,PROD00175,Product 175,Food & Beverages,9,2024-10-20,176.4,2024.0,10.0,20.0,Sunday   
95986,INV00045957,CUST01176,Customer 1176,Australia,PROD00184,Product 184,Home & Garden,5,2023-07-01,1497.15,2023.0,7.0,1.0,Saturday 
95987,INV00045958,CUST04797,Customer 4797,UK,PROD00088,Product 88,Home & Garden,5,2023-12-13,1957.95,2023.0,12.0,13.0,Wednesday
95988,INV00045959,CUST01614,Customer 1614,UK,PROD00037,Product 37,Electronics,4,2023-06-18,1689.68,2023.0,6.0,18.0,Sunday   
95989,INV00045960,CUST01213,Customer 1213,France,PROD00093,Product 93,Toys,1,2024-10-20,470.93,2024.0,10.0,20.0,Sunday   
95990,INV00045961,CUST01923,Customer 1923,India,PROD00060,Product 60,Sports,6,2024-02-14,959.22,2024.0,2.0,14.0,Wednesday
95991,INV00045962,CUST04264,Customer 4264,UK,PROD00106,Product 106,Toys,2,2022-11-14,83.3,2022.0,11.0,14.0,Monday   
95992,INV00045963,CUST02386,Customer 2386,UK,PROD00153,Product 153,Beauty,7,2024-04-21,778.82,2024.0,4.0,21.0,Sunday   
95993,INV00045964,CUST01976,Customer 1976,France,PROD00120,Product 120,Electronics,6,2024-07-19,1390.32,2024.0,7.0,19.0,Friday   
95994,INV00045965,CUST00465,Customer 465,USA,PROD00143,Product 143,Home & Garden,8,2024-10-06,239.92,2024.0,10.0,6.0,Sunday   
95995,INV00045966,CUST00633,Customer 633,France,PROD00135,Product 135,Food & Beverages,2,2023-11-30,454.6,2023.0,11.0,30.0,Thursday 
95996,INV00045967,CUST01912,Customer 1912,USA,PROD00175,Product 175,Food & Beverages,5,2023-12-20,98.0,2023.0,12.0,20.0,Wednesday
95997,INV00045968,CUST01873,Customer 1873,India,PROD00023,Product 23,Toys,3,2023-09-15,1150.62,2023.0,9.0,15.0,Friday   
95998,INV00045969,CUST00389,Customer 389,India,PROD00146,Product 146,Toys,9,2024-08-14,4216.05,2024.0,8.0,14.0,Wednesday
95999,INV00045970,CUST00615,Customer 615,UK,PROD00167,Product 167,Books,6,2024-12-03,1654.2,2024.0,12.0,3.0,Tuesday  
96000,INV00045971,CUST01053,Customer 1053,USA,PROD00126,Product 126,Clothing,6,2022-12-27,1704.06,2022.0,12.0,27.0,Tuesday  
96001,INV00045972,CUST01182,Customer 1182,Australia,PROD00073,Product 73,Food & Beverages,10,2024-07-14,2181.2,2024.0,7.0,14.0,Sunday   
96002,INV00045973,CUST02485,Customer 2485,UK,PROD00182,Product 182,Clothing,8,2022-12-05,892.8,2022.0,12.0,5.0,Monday   
96003,INV00045974,CUST00645,Customer 645,UK,PROD00104,Product 104,Electronics,6,2023-10-06,637.2,2023.0,10.0,6.0,Friday   
96004,INV00045975,CUST01108,Customer 1108,UK,PROD00074,Product 74,Home & Garden,3,2023-08-01,1318.8,2023.0,8.0,1.0,Tuesday  
96005,INV00045976,CUST02995,Customer 2995,France,PROD00001,Product 1,Toys,2,2024-07-02,138.64,2024.0,7.0,2.0,Tuesday  
96006,INV00045977,CUST00392,Customer 392,Germany,PROD00005,Product 5,Electronics,6,2024-07-30,541.08,2024.0,7.0,30.0,Tuesday  
96007,INV00045978,CUST04814,Customer 4814,Australia,PROD00100,Product 100,Clothing,4,2023-09-18,1958.32,2023.0,9.0,18.0,Monday   
96008,INV00045979,CUST00652,Customer 652,Australia,PROD00185,Product 185,Clothing,4,2022-08-31,756.96,2022.0,8.0,31.0,Wednesday
96009,INV00045980,CUST03193,Customer 3193,UK,PROD00196,Product 196,Books,10,2023-01-19,1492.9,2023.0,1.0,19.0,Thursday 
96010,INV00045981,CUST03038,Customer 3038,Canada,PROD00168,Product 168,Toys,7,2023-06-28,2358.86,2023.0,6.0,28.0,Wednesday
96011,INV00045982,CUST03177,Customer 3177,Canada,PROD00173,Product 173,Beauty,1,2023-02-17,29.76,2023.0,2.0,17.0,Friday   
96012,INV00045983,CUST00522,Customer 522,India,PROD00068,Product 68,Books,3,2024-11-20,44.4,2024.0,11.0,20.0,Wednesday
96013,INV00045984,CUST03418,Customer 3418,France,PROD00197,Product 197,Food & Beverages,9,2024-09-20,3478.68,2024.0,9.0,20.0,Friday   
96014,INV00045985,CUST03542,Customer 3542,USA,PROD00071,Product 71,Food & Beverages,5,2023-09-01,1043.85,2023.0,9.0,1.0,Friday   
96015,INV00045986,CUST00059,Customer 59,USA,PROD00107,Product 107,Sports,8,2022-08-07,2437.68,2022.0,8.0,7.0,Sunday   
96016,INV00045987,CUST01593,Customer 1593,Australia,PROD00106,Product 106,Toys,10,2022-06-04,416.5,2022.0,6.0,4.0,Saturday 
96017,INV00045988,CUST02786,Customer 2786,Canada,PROD00103,Product 103,Clothing,9,2024-08-14,2638.62,2024.0,8.0,14.0,Wednesday
96018,INV00045989,CUST00786,Customer 786,Germany,PROD00064,Product 64,Clothing,10,2024-01-02,3158.6,2024.0,1.0,2.0,Tuesday  
96019,INV00045990,CUST01633,Customer 1633,Canada,PROD00148,Product 148,Sports,2,2024-03-01,940.26,2024.0,3.0,1.0,Friday   
96020,INV00045991,CUST02231,Customer 2231,USA,PROD00123,Product 123,Beauty,9,2023-06-25,2903.49,2023.0,6.0,25.0,Sunday   
96021,INV00045992,CUST00459,Customer 459,India,PROD00026,Product 26,Home & Garden,6,2024-10-17,1661.46,2024.0,10.0,17.0,Thursday 
96022,INV00045993,CUST02976,Customer 2976,USA,PROD00199,Product 199,Toys,5,2023-07-10,535.4,2023.0,7.0,10.0,Monday   
96023,INV00045994,CUST01095,Customer 1095,UK,PROD00039,Product 39,Books,2,2024-02-09,563.4,2024.0,2.0,9.0,Friday   
96024,INV00045995,CUST04735,Customer 4735,Canada,PROD00151,Product 151,Clothing,2,2024-11-02,621.08,2024.0,11.0,2.0,Saturday 
96025,INV00045996,CUST04363,Customer 4363,France,PROD00016,Product 16,Clothing,5,2024-07-12,101.35,2024.0,7.0,12.0,Friday   
96026,INV00045997,CUST04695,Customer 4695,France,PROD00018,Product 18,Clothing,6,2024-09-06,452.22,2024.0,9.0,6.0,Friday   
96027,INV00045998,CUST01767,Customer 1767,Australia,PROD00173,Product 173,Beauty,10,2024-05-25,297.6,2024.0,5.0,25.0,Saturday 
96028,INV00045999,CUST04617,Customer 4617,India,PROD00028,Product 28,Electronics,1,2024-02-05,243.84,2024.0,2.0,5.0,Monday   
96029,INV00046000,CUST01333,Customer 1333,USA,PROD00011,Product 11,Sports,2,2024-01-25,805.48,2024.0,1.0,25.0,Thursday 
96030,INV00046001,CUST03535,Customer 3535,India,PROD00036,Product 36,Sports,10,2022-11-18,3098.8,2022.0,11.0,18.0,Friday   
96031,INV00046002,CUST00820,Customer 820,India,PROD00136,Product 136,Home & Garden,4,2024-01-28,1232.28,2024.0,1.0,28.0,Sunday   
96032,INV00046003,CUST04364,Customer 4364,India,PROD00199,Product 199,Toys,2,2024-06-29,214.16,2024.0,6.0,29.0,Saturday 
96033,INV00046004,CUST01422,Customer 1422,Canada,PROD00016,Product 16,Clothing,4,2022-07-08,81.08,2022.0,7.0,8.0,Friday   
96034,INV00046005,CUST00001,Customer 1,Australia,PROD00050,Product 50,Home & Garden,9,2024-08-19,4288.23,2024.0,8.0,19.0,Monday   
96035,INV00046006,CUST03489,Customer 3489,India,PROD00082,Product 82,Books,3,2023-04-25,320.01,2023.0,4.0,25.0,Tuesday  
96036,INV00046007,CUST04581,Customer 4581,UK,PROD00174,Product 174,Sports,6,2024-02-12,2737.2,2024.0,2.0,12.0,Monday   
96037,INV00046008,CUST01859,Customer 1859,India,PROD00183,Product 183,Food & Beverages,10,2024-09-26,3005.6,2024.0,9.0,26.0,Thursday 
96038,INV00046009,CUST01563,Customer 1563,Germany,PROD00197,Product 197,Food & Beverages,3,2023-01-21,1159.56,2023.0,1.0,21.0,Saturday 
96039,INV00046010,CUST02537,Customer 2537,Australia,PROD00023,Product 23,Toys,5,2023-03-22,1917.7,2023.0,3.0,22.0,Wednesday
96040,INV00046011,CUST04554,Customer 4554,France,PROD00129,Product 129,Toys,9,2024-09-28,2644.74,2024.0,9.0,28.0,Saturday 
96041,INV00046012,CUST04630,Customer 4630,Australia,PROD00149,Product 149,Sports,10,2024-12-06,1141.4,2024.0,12.0,6.0,Friday   
96042,INV00046013,CUST04846,Customer 4846,France,PROD00055,Product 55,Toys,4,2024-11-23,1257.56,2024.0,11.0,23.0,Saturday 
96043,INV00046014,CUST00926,Customer 926,Germany,PROD00064,Product 64,Clothing,9,2024-11-21,2842.74,2024.0,11.0,21.0,Thursday 
96044,INV00046015,CUST03562,Customer 3562,USA,PROD00073,Product 73,Food & Beverages,5,2023-06-11,1090.6,2023.0,6.0,11.0,Sunday   
96045,INV00046016,CUST00157,Customer 157,India,PROD00133,Product 133,Books,4,2023-02-15,364.68,2023.0,2.0,15.0,Wednesday
96046,INV00046017,CUST00925,Customer 925,Canada,PROD00172,Product 172,Sports,10,2023-06-06,4100.9,2023.0,6.0,6.0,Tuesday  
96047,INV00046018,CUST04323,Customer 4323,Germany,PROD00091,Product 91,Home & Garden,8,2023-05-27,3961.84,2023.0,5.0,27.0,Saturday 
96048,INV00046019,CUST00813,Customer 813,Canada,PROD00083,Product 83,Clothing,9,2022-12-30,1744.29,2022.0,12.0,30.0,Friday   
96049,INV00046020,CUST03623,Customer 3623,France,PROD00028,Product 28,Electronics,8,2023-04-09,1950.72,2023.0,4.0,9.0,Sunday   
96050,INV00046021,CUST00339,Customer 339,USA,PROD00143,Product 143,Home & Garden,10,2024-06-18,299.9,2024.0,6.0,18.0,Tuesday  
