customer_id,cluster,cluster_name,recency,frequency,monetary
CUST04333,3,Lost Customers,324,6,7661.35
CUST04334,0,Champions,136,15,20406.55
CUST04335,1,Low Spenders,52,9,5198.46
CUST04336,2,Potential Loyalists,33,13,14946.15
CUST04337,2,Potential Loyalists,1,12,16170.56
CUST04338,2,Potential Loyalists,6,10,13902.39
CUST04339,3,Lost Customers,350,9,13822.96
CUST04340,1,Low Spenders,27,7,11648.37
CUST04341,1,Low Spenders,146,6,11078.2
CUST04342,2,Potential Loyalists,107,11,12807.11
CUST04343,2,Potential Loyalists,30,11,15229.45
CUST04344,0,Champions,132,13,17087.24
CUST04345,2,Potential Loyalists,119,11,13857.1
CUST04346,4,Lost Customers,166,10,15203.0
CUST04347,3,Lost Customers,291,3,3187.08
CUST04348,4,Lost Customers,252,9,14700.25
CUST04349,2,Potential Loyalists,17,10,15508.99
CUST04350,0,Champions,104,13,19359.38
CUST04351,1,Low Spenders,188,7,6835.96
CUST04352,1,Low Spenders,6,6,4982.56
CUST04353,1,Low Spenders,123,8,10229.25
CUST04354,1,Low Spenders,74,6,9741.06
CUST04355,2,Potential Loyalists,60,11,17059.14
CUST04356,4,Lost Customers,288,9,14014.63
CUST04357,1,Low Spenders,94,7,15412.99
CUST04358,2,Potential Loyalists,71,11,11313.77
CUST04359,2,Potential Loyalists,27,9,11149.6
CUST04360,2,Potential Loyalists,8,12,16563.75
CUST04361,2,Potential Loyalists,36,10,16775.66
CUST04362,2,Potential Loyalists,78,12,9036.7
CUST04363,4,Lost Customers,172,9,16398.08
CUST04364,4,Lost Customers,185,9,9186.88
CUST04365,1,Low Spenders,42,9,9672.89
CUST04366,0,Champions,62,13,20862.55
CUST04367,2,Potential Loyalists,9,13,14804.2
CUST04368,0,Champions,54,13,40931.93
CUST04369,2,Potential Loyalists,18,13,16016.14
CUST04370,4,Lost Customers,173,11,13861.9
CUST04371,1,Low Spenders,53,8,6908.3
CUST04372,3,Lost Customers,412,4,3885.13
CUST04373,2,Potential Loyalists,45,8,13245.72
CUST04374,2,Potential Loyalists,11,10,10442.3
CUST04375,0,Champions,4,17,28254.42
CUST04376,3,Lost Customers,417,9,13939.68
CUST04377,2,Potential Loyalists,59,13,11679.19
CUST04378,2,Potential Loyalists,59,13,14941.36
CUST04379,4,Lost Customers,237,9,17338.32
CUST04380,2,Potential Loyalists,51,9,17191.07
CUST04381,3,Lost Customers,426,4,5556.76
CUST04382,0,Champions,32,18,27691.76
CUST04383,4,Lost Customers,192,11,13966.8
CUST04384,2,Potential Loyalists,113,11,16922.54
CUST04385,4,Lost Customers,186,12,11288.58
CUST04386,0,Champions,208,14,24581.9
CUST04387,4,Lost Customers,127,10,16200.86
CUST04388,2,Potential Loyalists,16,9,13610.74
CUST04389,0,Champions,23,13,17722.48
CUST04390,2,Potential Loyalists,79,8,17431.96
CUST04391,2,Potential Loyalists,13,12,17147.38
CUST04392,1,Low Spenders,90,9,9265.61
CUST04393,1,Low Spenders,85,10,9193.49
CUST04394,2,Potential Loyalists,27,9,16237.28
CUST04395,2,Potential Loyalists,117,11,16755.52
CUST04396,2,Potential Loyalists,7,11,8675.62
CUST04397,1,Low Spenders,125,8,6241.51
CUST04398,1,Low Spenders,47,6,8562.93
CUST04399,2,Potential Loyalists,13,10,9799.94
CUST04400,2,Potential Loyalists,56,13,14925.92
CUST04401,2,Potential Loyalists,13,11,8583.26
CUST04402,4,Lost Customers,204,7,9371.63
CUST04403,1,Low Spenders,62,8,6050.72
CUST04404,1,Low Spenders,26,7,12962.93
CUST04405,2,Potential Loyalists,85,10,12395.35
CUST04406,0,Champions,29,15,21147.62
CUST04407,4,Lost Customers,156,8,13434.02
CUST04408,2,Potential Loyalists,41,14,14152.52
CUST04409,3,Lost Customers,245,6,8143.15
CUST04410,1,Low Spenders,26,10,6622.22
CUST04411,2,Potential Loyalists,49,8,17314.95
CUST04412,1,Low Spenders,18,6,8962.95
CUST04413,4,Lost Customers,153,9,17697.07
CUST04414,0,Champions,76,16,21580.67
CUST04415,0,Champions,88,16,17841.73
CUST04416,2,Potential Loyalists,103,11,14177.01
CUST04417,2,Potential Loyalists,98,12,15595.43
CUST04418,1,Low Spenders,83,8,11287.78
CUST04419,4,Lost Customers,191,8,10208.29
CUST04420,2,Potential Loyalists,32,8,13585.45
CUST04421,1,Low Spenders,101,8,8577.6
CUST04422,4,Lost Customers,228,8,9053.01
CUST04423,0,Champions,14,16,27642.61
CUST04424,2,Potential Loyalists,22,12,13905.33
CUST04425,4,Lost Customers,234,11,19244.77
CUST04426,1,Low Spenders,23,9,8237.37
CUST04427,0,Champions,136,18,28737.66
CUST04428,0,Champions,7,11,23891.63
CUST04429,0,Champions,102,12,24440.65
CUST04430,3,Lost Customers,356,5,5227.87
CUST04431,2,Potential Loyalists,94,15,13516.77
CUST04432,0,Champions,57,16,15912.81
CUST04433,2,Potential Loyalists,48,10,9531.06
CUST04434,2,Potential Loyalists,38,9,15250.71
CUST04435,2,Potential Loyalists,67,8,19032.81
CUST04436,2,Potential Loyalists,37,10,13600.57
CUST04437,2,Potential Loyalists,53,12,16828.85
CUST04438,2,Potential Loyalists,77,11,13668.13
CUST04439,2,Potential Loyalists,3,14,15404.74
CUST04440,1,Low Spenders,37,5,4979.06
CUST04441,2,Potential Loyalists,53,11,9444.59
CUST04442,2,Potential Loyalists,36,11,17258.9
CUST04443,2,Potential Loyalists,9,11,13592.35
CUST04444,2,Potential Loyalists,94,10,13263.85
CUST04445,1,Low Spenders,184,6,8956.37
CUST04446,3,Lost Customers,455,3,2297.57
CUST04447,2,Potential Loyalists,114,11,13989.95
CUST04448,1,Low Spenders,94,11,7255.83
CUST04449,4,Lost Customers,243,8,11926.11
CUST04450,1,Low Spenders,59,5,7164.61
CUST04451,1,Low Spenders,189,7,8078.07
CUST04452,2,Potential Loyalists,22,10,15371.2
CUST04453,1,Low Spenders,95,9,9670.81
CUST04454,4,Lost Customers,144,10,7997.21
CUST04455,2,Potential Loyalists,10,11,13101.33
CUST04456,3,Lost Customers,215,6,5496.03
CUST04457,4,Lost Customers,145,9,10320.52
CUST04458,0,Champions,108,11,20289.17
CUST04459,3,Lost Customers,604,5,6744.74
CUST04460,1,Low Spenders,81,7,5713.35
CUST04461,0,Champions,60,13,25592.12
CUST04462,1,Low Spenders,27,8,10205.41
CUST04463,4,Lost Customers,133,11,10030.83
CUST04464,1,Low Spenders,107,6,3810.79
CUST04465,2,Potential Loyalists,72,10,11332.48
CUST04466,3,Lost Customers,344,6,10006.39
CUST04467,2,Potential Loyalists,19,9,16080.37
CUST04468,2,Potential Loyalists,32,10,13292.98
CUST04469,1,Low Spenders,50,8,7446.26
CUST04470,2,Potential Loyalists,78,11,15482.41
CUST04471,3,Lost Customers,340,7,9162.18
CUST04472,4,Lost Customers,207,9,13669.43
CUST04473,2,Potential Loyalists,4,9,10443.57
CUST04474,0,Champions,9,16,28755.34
CUST04475,2,Potential Loyalists,27,9,11443.5
CUST04476,0,Champions,24,18,25577.5
CUST04477,2,Potential Loyalists,15,11,14578.33
CUST04478,2,Potential Loyalists,109,9,15450.23
CUST04479,4,Lost Customers,159,9,15060.78
CUST04480,1,Low Spenders,128,8,8054.14
CUST04481,3,Lost Customers,345,7,8182.47
CUST04482,3,Lost Customers,215,4,5414.42
CUST04483,2,Potential Loyalists,36,15,12992.0
CUST04484,3,Lost Customers,405,4,3973.24
CUST04485,1,Low Spenders,32,8,8434.67
CUST04486,0,Champions,37,13,17804.17
CUST04487,0,Champions,49,13,18526.87
CUST04488,3,Lost Customers,306,6,11209.03
CUST04489,1,Low Spenders,26,8,7248.71
CUST04490,0,Champions,39,12,20836.1
CUST04491,1,Low Spenders,116,9,10850.59
CUST04492,4,Lost Customers,258,8,15963.12
CUST04493,1,Low Spenders,23,6,6716.38
CUST04494,2,Potential Loyalists,0,13,15232.48
CUST04495,4,Lost Customers,196,10,11692.28
CUST04496,1,Low Spenders,186,6,6407.01
CUST04497,0,Champions,93,11,20513.25
CUST04498,2,Potential Loyalists,44,10,18426.1
CUST04499,1,Low Spenders,152,7,10394.8
CUST04500,0,Champions,29,13,26617.17
CUST04501,2,Potential Loyalists,55,14,11991.79
CUST04502,4,Lost Customers,148,9,19061.96
CUST04503,0,Champions,21,13,20054.62
CUST04504,1,Low Spenders,54,8,7590.41
CUST04505,2,Potential Loyalists,51,9,12169.26
CUST04506,2,Potential Loyalists,37,8,18321.41
CUST04507,4,Lost Customers,137,10,12459.64
CUST04508,3,Lost Customers,237,5,3038.4
CUST04509,0,Champions,121,13,18731.04
CUST04510,0,Champions,35,13,19657.93
CUST04511,1,Low Spenders,83,4,3285.83
CUST04512,1,Low Spenders,131,7,8220.19
CUST04513,1,Low Spenders,100,6,9408.29
CUST04514,3,Lost Customers,418,7,6923.38
CUST04515,1,Low Spenders,65,7,10211.55
CUST04516,2,Potential Loyalists,8,13,13441.1
CUST04517,2,Potential Loyalists,17,10,13543.5
CUST04518,0,Champions,157,14,19453.3
CUST04519,1,Low Spenders,19,8,10074.24
CUST04520,2,Potential Loyalists,15,12,14525.36
CUST04521,2,Potential Loyalists,65,12,16575.28
CUST04522,0,Champions,47,12,22427.23
CUST04523,1,Low Spenders,91,8,12075.61
CUST04524,1,Low Spenders,140,7,6954.28
CUST04525,1,Low Spenders,71,7,12181.04
CUST04526,2,Potential Loyalists,2,13,17334.99
CUST04527,4,Lost Customers,146,10,14456.11
CUST04528,2,Potential Loyalists,91,9,13499.95
CUST04529,2,Potential Loyalists,93,9,14409.33
CUST04530,2,Potential Loyalists,28,10,13968.24
CUST04531,4,Lost Customers,118,7,17389.68
CUST04532,1,Low Spenders,0,8,6369.64
CUST04533,2,Potential Loyalists,28,11,20414.48
CUST04534,1,Low Spenders,178,6,5489.03
CUST04535,1,Low Spenders,195,6,3024.43
CUST04536,1,Low Spenders,125,9,7686.73
CUST04537,1,Low Spenders,50,6,3563.39
CUST04538,1,Low Spenders,149,6,11629.01
CUST04539,2,Potential Loyalists,13,11,17247.08
CUST04540,0,Champions,27,13,21022.17
CUST04541,1,Low Spenders,59,6,7166.33
CUST04542,1,Low Spenders,21,9,8769.11
CUST04543,1,Low Spenders,56,7,10157.47
CUST04544,1,Low Spenders,64,9,7110.19
CUST04545,2,Potential Loyalists,8,13,16585.72
CUST04546,2,Potential Loyalists,35,14,9937.83
CUST04547,1,Low Spenders,121,7,7631.54
CUST04548,1,Low Spenders,18,7,8574.58
CUST04549,2,Potential Loyalists,2,12,13873.89
CUST04550,1,Low Spenders,18,5,5851.58
CUST04551,3,Lost Customers,511,5,10539.91
CUST04552,0,Champions,68,16,14297.79
CUST04553,0,Champions,122,13,18331.09
CUST04554,0,Champions,94,15,21908.42
CUST04555,0,Champions,3,13,24142.67
CUST04556,2,Potential Loyalists,104,9,20012.33
CUST04557,1,Low Spenders,16,7,8017.89
CUST04558,0,Champions,16,14,19143.15
CUST04559,1,Low Spenders,56,10,8587.45
CUST04560,2,Potential Loyalists,3,10,13092.43
CUST04561,0,Champions,87,18,19785.1
CUST04562,1,Low Spenders,73,7,7538.06
CUST04563,1,Low Spenders,114,6,5644.22
CUST04564,2,Potential Loyalists,52,10,14742.7
CUST04565,3,Lost Customers,333,3,4739.88
CUST04566,4,Lost Customers,126,10,13417.7
CUST04567,4,Lost Customers,225,10,11099.73
CUST04568,2,Potential Loyalists,31,11,11987.94
CUST04569,2,Potential Loyalists,101,13,16218.47
CUST04570,1,Low Spenders,9,7,4663.53
CUST04571,2,Potential Loyalists,6,11,14827.99
CUST04572,4,Lost Customers,151,7,17635.9
CUST04573,4,Lost Customers,145,10,15546.27
CUST04574,1,Low Spenders,95,8,11632.05
CUST04575,0,Champions,12,16,16694.64
CUST04576,0,Champions,21,19,26284.0
CUST04577,2,Potential Loyalists,78,11,18697.2
CUST04578,4,Lost Customers,169,8,15579.95
CUST04579,1,Low Spenders,32,5,3783.71
CUST04580,2,Potential Loyalists,20,9,12964.39
CUST04581,0,Champions,104,14,22412.96
CUST04582,1,Low Spenders,50,9,9749.13
CUST04583,1,Low Spenders,19,9,9437.84
CUST04584,0,Champions,90,13,21020.31
CUST04585,0,Champions,4,14,17588.64
CUST04586,3,Lost Customers,538,5,5785.23
CUST04587,2,Potential Loyalists,100,11,15571.81
CUST04588,1,Low Spenders,0,7,6254.16
CUST04589,0,Champions,15,13,20024.13
CUST04590,1,Low Spenders,3,6,8932.83
CUST04591,0,Champions,18,15,20883.79
CUST04592,2,Potential Loyalists,22,11,15652.18
CUST04593,4,Lost Customers,137,10,17102.29
CUST04594,0,Champions,18,14,16202.03
CUST04595,2,Potential Loyalists,42,10,11313.4
CUST04596,1,Low Spenders,26,6,7298.11
CUST04597,1,Low Spenders,49,5,8928.73
CUST04598,1,Low Spenders,26,7,10788.31
CUST04599,4,Lost Customers,130,10,20440.27
CUST04600,2,Potential Loyalists,11,10,9228.18
CUST04601,2,Potential Loyalists,22,13,16314.87
CUST04602,2,Potential Loyalists,15,9,17581.84
CUST04603,2,Potential Loyalists,38,10,12215.72
CUST04604,2,Potential Loyalists,51,10,12144.71
CUST04605,3,Lost Customers,476,10,8206.81
CUST04606,1,Low Spenders,76,8,6652.3
CUST04607,3,Lost Customers,453,6,4979.92
CUST04608,2,Potential Loyalists,0,8,12879.63
CUST04609,2,Potential Loyalists,78,9,15735.38
CUST04610,0,Champions,78,11,20739.81
CUST04611,0,Champions,36,13,18694.74
CUST04612,2,Potential Loyalists,64,9,13356.47
CUST04613,4,Lost Customers,182,11,12493.92
CUST04614,1,Low Spenders,88,8,10331.48
CUST04615,1,Low Spenders,31,9,7834.28
CUST04616,0,Champions,0,14,18904.57
CUST04617,1,Low Spenders,46,9,7951.11
CUST04618,0,Champions,21,15,16024.43
CUST04619,4,Lost Customers,213,9,10576.11
CUST04620,4,Lost Customers,261,10,15575.78
CUST04621,0,Champions,149,13,22482.86
CUST04622,2,Potential Loyalists,4,9,13339.31
CUST04623,1,Low Spenders,81,8,6792.27
CUST04624,2,Potential Loyalists,3,9,12049.24
CUST04625,0,Champions,25,15,28425.45
CUST04626,0,Champions,27,12,21544.81
CUST04627,2,Potential Loyalists,47,11,11943.58
CUST04628,2,Potential Loyalists,116,11,14282.41
CUST04629,2,Potential Loyalists,87,14,10814.27
CUST04630,2,Potential Loyalists,25,10,14884.88
CUST04631,1,Low Spenders,96,8,12798.84
CUST04632,0,Champions,149,13,20795.46
CUST04633,1,Low Spenders,115,7,13461.68
CUST04634,4,Lost Customers,166,12,13100.05
CUST04635,0,Champions,35,10,24988.29
CUST04636,2,Potential Loyalists,36,10,9737.73
CUST04637,2,Potential Loyalists,24,9,11756.29
CUST04638,1,Low Spenders,34,7,5160.36
CUST04639,2,Potential Loyalists,3,11,16279.8
CUST04640,0,Champions,13,12,24270.32
CUST04641,1,Low Spenders,28,6,15514.82
CUST04642,1,Low Spenders,123,7,11184.75
CUST04643,2,Potential Loyalists,19,9,19285.92
CUST04644,1,Low Spenders,28,4,2744.3
CUST04645,4,Lost Customers,149,8,12594.08
CUST04646,1,Low Spenders,13,7,10691.04
CUST04647,0,Champions,10,17,19238.58
CUST04648,1,Low Spenders,83,8,10764.31
CUST04649,2,Potential Loyalists,113,10,15075.31
CUST04650,0,Champions,39,14,18645.79
CUST04651,4,Lost Customers,128,10,11776.39
CUST04652,0,Champions,53,15,19973.47
CUST04653,4,Lost Customers,171,10,16986.29
CUST04654,4,Lost Customers,179,6,14676.64
CUST04655,1,Low Spenders,8,9,9405.72
CUST04656,4,Lost Customers,115,10,13427.47
CUST04657,0,Champions,89,13,21982.18
CUST04658,2,Potential Loyalists,35,11,12409.69
CUST04659,2,Potential Loyalists,69,10,10596.07
CUST04660,1,Low Spenders,6,6,6618.15
CUST04661,1,Low Spenders,79,6,8427.39
CUST04662,0,Champions,2,14,18905.43
CUST04663,3,Lost Customers,276,6,5606.56
CUST04664,1,Low Spenders,82,7,12689.38
CUST04665,2,Potential Loyalists,43,14,15682.14
CUST04666,2,Potential Loyalists,17,10,13780.71
CUST04667,2,Potential Loyalists,87,8,14650.18
CUST04668,4,Lost Customers,203,10,12641.06
CUST04669,4,Lost Customers,267,9,15136.72
CUST04670,0,Champions,25,17,22102.11
CUST04671,1,Low Spenders,4,9,8956.58
CUST04672,2,Potential Loyalists,81,8,14190.23
CUST04673,0,Champions,77,15,19260.93
CUST04674,4,Lost Customers,155,8,13537.47
CUST04675,0,Champions,6,14,23740.68
CUST04676,4,Lost Customers,307,11,19618.23
CUST04677,4,Lost Customers,160,9,16339.6
CUST04678,0,Champions,9,16,19205.59
CUST04679,0,Champions,121,13,23919.28
CUST04680,4,Lost Customers,136,8,10922.59
CUST04681,2,Potential Loyalists,11,10,12156.63
CUST04682,1,Low Spenders,134,6,6466.05
CUST04683,2,Potential Loyalists,0,13,10967.3
CUST04684,2,Potential Loyalists,56,9,20826.12
CUST04685,2,Potential Loyalists,35,9,16682.01
CUST04686,2,Potential Loyalists,54,11,11474.14
CUST04687,2,Potential Loyalists,20,10,8636.08
CUST04688,4,Lost Customers,266,8,15007.74
CUST04689,0,Champions,63,15,18926.3
CUST04690,1,Low Spenders,58,7,5866.06
CUST04691,0,Champions,45,17,20951.39
CUST04692,0,Champions,56,14,25281.18
CUST04693,2,Potential Loyalists,79,10,12773.08
CUST04694,4,Lost Customers,274,10,12767.6
CUST04695,1,Low Spenders,48,8,7057.94
CUST04696,1,Low Spenders,17,8,11183.85
CUST04697,1,Low Spenders,142,8,9684.88
CUST04698,2,Potential Loyalists,85,13,14021.76
CUST04699,2,Potential Loyalists,36,10,11002.56
CUST04700,1,Low Spenders,66,5,8370.78
CUST04701,1,Low Spenders,21,6,10460.39
CUST04702,2,Potential Loyalists,31,11,14740.31
CUST04703,2,Potential Loyalists,24,10,18039.72
CUST04704,1,Low Spenders,72,7,8124.81
CUST04705,4,Lost Customers,168,8,9242.19
CUST04706,2,Potential Loyalists,38,9,17549.02
CUST04707,2,Potential Loyalists,93,8,16409.76
CUST04708,2,Potential Loyalists,36,13,16769.6
CUST04709,1,Low Spenders,117,4,10103.74
CUST04710,2,Potential Loyalists,7,13,15597.27
CUST04711,2,Potential Loyalists,6,13,11362.09
CUST04712,2,Potential Loyalists,65,9,18620.42
CUST04713,0,Champions,73,14,20637.72
CUST04714,2,Potential Loyalists,11,9,15097.3
CUST04715,0,Champions,6,13,20704.18
CUST04716,0,Champions,103,13,18667.79
CUST04717,1,Low Spenders,177,4,2498.37
CUST04718,2,Potential Loyalists,36,10,10295.5
CUST04719,2,Potential Loyalists,15,11,13414.27
CUST04720,2,Potential Loyalists,44,12,14301.25
CUST04721,2,Potential Loyalists,2,9,11600.83
CUST04722,3,Lost Customers,344,6,6911.53
CUST04723,2,Potential Loyalists,68,10,12870.46
CUST04724,0,Champions,10,15,26201.49
CUST04725,0,Champions,61,13,18775.96
CUST04726,2,Potential Loyalists,23,11,15262.14
CUST04727,1,Low Spenders,75,5,7819.82
CUST04728,1,Low Spenders,125,7,5950.81
CUST04729,1,Low Spenders,9,9,7574.34
CUST04730,1,Low Spenders,93,4,3646.11
CUST04731,1,Low Spenders,91,6,7542.41
CUST04732,2,Potential Loyalists,0,9,11972.28
CUST04733,1,Low Spenders,1,6,9262.14
CUST04734,1,Low Spenders,11,8,7738.19
CUST04735,0,Champions,12,19,20162.77
CUST04736,2,Potential Loyalists,45,9,17144.11
CUST04737,0,Champions,41,14,20429.0
CUST04738,2,Potential Loyalists,57,12,15095.23
CUST04739,1,Low Spenders,148,7,6550.6
CUST04740,2,Potential Loyalists,29,10,17553.95
CUST04741,0,Champions,18,15,25739.97
CUST04742,1,Low Spenders,68,7,9903.62
CUST04743,2,Potential Loyalists,1,11,9906.18
CUST04744,2,Potential Loyalists,45,11,13786.22
CUST04745,4,Lost Customers,255,10,9259.01
CUST04746,0,Champions,10,14,17695.49
CUST04747,2,Potential Loyalists,48,12,17950.09
CUST04748,3,Lost Customers,313,5,5920.27
CUST04749,4,Lost Customers,166,13,15622.66
CUST04750,0,Champions,92,14,18007.84
CUST04751,2,Potential Loyalists,26,9,11926.62
CUST04752,0,Champions,19,14,20914.2
CUST04753,2,Potential Loyalists,12,10,12294.45
CUST04754,4,Lost Customers,137,9,21417.15
CUST04755,2,Potential Loyalists,57,11,13074.83
CUST04756,0,Champions,15,15,24541.96
CUST04757,2,Potential Loyalists,40,11,14864.08
CUST04758,4,Lost Customers,167,11,18651.18
CUST04759,4,Lost Customers,253,10,10600.03
CUST04760,4,Lost Customers,166,9,13909.83
CUST04761,2,Potential Loyalists,10,11,8836.55
CUST04762,1,Low Spenders,111,8,11825.45
CUST04763,1,Low Spenders,75,6,13047.13
CUST04764,2,Potential Loyalists,105,10,15330.71
CUST04765,2,Potential Loyalists,62,11,8473.84
CUST04766,1,Low Spenders,57,7,9757.42
CUST04767,0,Champions,82,13,21602.84
CUST04768,2,Potential Loyalists,67,11,11340.84
CUST04769,2,Potential Loyalists,76,9,12608.6
CUST04770,1,Low Spenders,103,9,7915.14
CUST04771,2,Potential Loyalists,25,13,15592.24
CUST04772,4,Lost Customers,181,11,6563.26
CUST04773,1,Low Spenders,47,7,11829.55
CUST04774,0,Champions,43,12,26342.78
CUST04775,0,Champions,38,17,19897.9
CUST04776,0,Champions,101,15,28262.29
CUST04777,4,Lost Customers,132,9,13753.37
CUST04778,2,Potential Loyalists,39,8,15181.38
CUST04779,2,Potential Loyalists,23,9,13659.46
CUST04780,3,Lost Customers,446,9,9367.1
CUST04781,2,Potential Loyalists,96,9,14285.39
CUST04782,3,Lost Customers,312,7,6517.1
CUST04783,0,Champions,136,13,21955.6
CUST04784,4,Lost Customers,128,9,14542.16
CUST04785,0,Champions,59,15,26941.66
CUST04786,2,Potential Loyalists,90,13,15615.18
CUST04787,1,Low Spenders,31,7,13241.58
CUST04788,4,Lost Customers,244,9,10663.4
CUST04789,1,Low Spenders,70,9,9682.9
CUST04790,4,Lost Customers,276,8,11494.32
CUST04791,1,Low Spenders,64,8,9493.26
CUST04792,1,Low Spenders,4,8,6072.64
CUST04793,2,Potential Loyalists,56,13,16381.56
CUST04794,1,Low Spenders,107,8,10343.3
CUST04795,2,Potential Loyalists,82,10,18960.3
CUST04796,2,Potential Loyalists,13,10,20689.94
CUST04797,0,Champions,106,14,17011.23
CUST04798,4,Lost Customers,148,11,16697.6
CUST04799,1,Low Spenders,108,7,14256.45
CUST04800,2,Potential Loyalists,89,8,13848.22
CUST04801,1,Low Spenders,43,6,9335.42
CUST04802,0,Champions,25,12,19325.42
CUST04803,2,Potential Loyalists,59,9,14381.11
CUST04804,4,Lost Customers,232,9,14538.69
CUST04805,2,Potential Loyalists,23,12,12523.16
CUST04806,1,Low Spenders,194,7,4700.36
CUST04807,2,Potential Loyalists,52,11,17310.18
CUST04808,1,Low Spenders,55,10,7601.43
CUST04809,1,Low Spenders,143,7,8378.4
CUST04810,3,Lost Customers,204,5,5778.1
CUST04811,2,Potential Loyalists,100,10,10594.36
CUST04812,1,Low Spenders,172,6,6043.87
CUST04813,2,Potential Loyalists,111,12,15835.27
CUST04814,0,Champions,35,17,34404.61
CUST04815,4,Lost Customers,134,12,11637.01
CUST04816,1,Low Spenders,74,10,7457.07
CUST04817,4,Lost Customers,124,10,12811.28
CUST04818,2,Potential Loyalists,88,9,15178.13
CUST04819,1,Low Spenders,166,4,8526.96
CUST04820,2,Potential Loyalists,27,10,13288.59
CUST04821,4,Lost Customers,136,10,21198.42
CUST04822,2,Potential Loyalists,5,12,17331.69
CUST04823,4,Lost Customers,258,10,20437.09
CUST04824,3,Lost Customers,301,6,4749.8
CUST04825,2,Potential Loyalists,42,9,20245.46
CUST04826,2,Potential Loyalists,124,12,12719.93
CUST04827,2,Potential Loyalists,9,10,17267.38
CUST04828,1,Low Spenders,40,9,8360.26
CUST04829,2,Potential Loyalists,119,12,16577.87
CUST04830,2,Potential Loyalists,7,10,8354.5
CUST04831,4,Lost Customers,296,15,13488.48
CUST04832,4,Lost Customers,165,10,19592.83
